K_1	K_2	K_3	K_4	K_5	K_6	K_7	tot_K	S_1	S_2	S_3	S_4	S_5	S_6	S_7	prS_1	prS_2	prS_3	prS_4	prS_5	prS_6	prS_7	tot_S	D_1	D_2	D_3	D_4	D_5	D_6	D_7	Pi_1	Pi_2	Pi_3	Pi_4	Pi_5	Pi_6	Pi_7	
3	26	3	2	5	3	5	47	224	1038	229	203	889	279	388	0	31	0	0	1	0	1	1041	0	2.18508	0	0	2.14682	0	-0.411871	154.333	420.634	157.333	203	546.5	190	176.2	
5	3	2	3	3	26	5	47	130	53	58	73	66	1032	87	0	0	0	2	1	661	0	1037	-0.951527	0	0	0	0	2.9756	-1.01077	54.6	35.6667	58	49.3333	45	471.662	36.2	
2	5	3	3	3	5	26	47	50	191	98	132	124	192	971	3	10	4	5	4	3	422	1011	0	-0.489075	0	0	0	-0.51798	-1.32692	50	85.8	66.6667	88.6667	83.6667	85.9	170.018	
26	5	3	3	2	3	5	47	1038	105	93	61	31	68	823	153	0	0	0	0	0	1	1039	4.47249	-0.799448	0	0	0	0	-0.823534	576.212	45.1	62	41	31	45.6667	352.5	
3	3	26	2	5	5	3	47	152	194	1041	94	324	321	230	0	0	248	0	0	0	0	1041	0	0	5.37726	0	-0.388938	-0.0485749	0	103.333	134	639.591	94	147.6	153.1	156.333	
26	5	3	3	5	2	3	47	1040	293	204	223	272	124	149	278	0	0	0	1	0	0	1041	4.64744	-0.45279	0	0	-0.611617	0	0	589.243	132.3	139.333	152	120.1	124	100	
5	2	26	5	3	3	3	47	132	49	1039	194	110	90	117	0	0	516	0	0	0	1	1040	-0.944397	0	3.57748	-0.787826	0	0	0	55.5	49	515.834	83.5	74	61	78.6667	
3	5	3	5	3	26	2	47	137	292	176	261	172	1032	135	0	1	0	0	1	342	0	1036	0	-0.455426	0	-0.12064	0	3.00836	0	92.6667	131.8	119	123.3	118.333	473.877	135	
2	3	5	3	26	5	3	47	54	106	204	104	1038	175	99	0	0	0	0	504	1	0	1039	0	0	-0.367661	0	4.10873	-0.744147	0	54	71.3333	93.2	70.3333	551.471	75.8	67	
3	3	3	5	5	2	26	47	62	77	92	134	87	33	1037	0	0	0	0	0	0	639	1037	0	0	0	-0.641557	-0.865335	0	3.05186	42	51.6667	61.3333	58.9	37	33	479.126	
3	3	5	26	5	3	2	47	130	109	188	1037	199	135	63	0	1	0	439	0	0	0	1038	0	0	-0.915961	3.5789	-0.863915	0	0	89.3333	73	79.4	514.938	84.7	91	63	
3	5	5	26	2	3	3	47	35	46	792	1007	30	31	32	1	0	1	183	0	0	2	1013	0	-0.983105	-1.0734	2.89053	0	0	0	23.3333	19.2	326.8	454.634	30	20.6667	21.3333	
3	3	5	2	3	5	26	47	155	123	218	66	114	189	1034	0	0	1	0	0	1	437	1037	0	0	-0.535147	0	0	-0.0857339	2.04722	105	83.6667	97.3	66	76.6667	89.7	409.674	
5	3	26	3	5	3	2	47	295	208	1039	829	325	177	113	0	0	67	0	0	1	0	1041	-0.641698	0	4.10626	0	-0.558116	0	0	129.7	143.333	551.834	576.333	144.6	120.333	113	
3	26	3	5	2	5	3	47	230	1041	211	265	80	324	143	0	279	0	0	0	0	0	1041	0	5.15686	0	-0.678139	0	-0.349651	0	157.333	624.557	144	115.9	80	148.4	97.3333	
2	3	3	26	5	3	5	47	32	77	54	1016	133	59	110	1	1	1	647	2	3	2	1028	0	0	0	3.011	-0.863397	0	-1.037	32	52	36.3333	466.714	56.6	39.3333	45.6	
5	2	26	5	3	3	3	47	225	60	1038	201	160	130	158	0	0	417	0	0	0	0	1040	-0.671148	0	2.2029	-0.994483	0	0	0	98.5	60	421.846	83.9	109	88.6667	106.667	
5	5	3	3	26	3	2	47	118	94	80	788	1036	69	39	1	0	0	0	163	0	0	1037	-0.488931	-1.04718	0	0	3.65877	0	0	53	38.9	53.6667	535	519.865	46	39	
2	5	3	3	26	5	3	47	64	241	145	169	1041	295	161	0	0	0	0	321	0	0	1041	0	-0.328535	0	0	4.87055	-0.258836	0	64	110.7	98.6667	115.667	605.028	136.8	109	
5	2	26	3	3	5	3	47	170	54	1039	123	91	141	822	0	0	124	0	0	1	0	1040	-0.653853	0	3.67261	0	0	-0.751646	0	74.6	54	522.311	83.3333	61.3333	61	564.667	
2	5	3	5	3	26	3	47	94	294	154	286	219	1031	234	0	0	1	2	0	263	1	1036	0	-0.0497786	0	-0.627358	0	3.49032	0	94	140.2	104.667	126	149.667	505.978	160	
26	5	3	2	3	3	5	47	1036	110	51	41	87	812	824	150	0	0	0	0	0	0	1036	3.74824	-1.037	0	0	0	0	1.94284	525.938	45.6	34	41	58.3333	549.333	496	
26	3	3	5	5	3	2	47	1041	175	176	301	305	191	102	278	0	0	0	0	0	0	1041	5.19966	0	0	-0.316054	-0.813701	0	0	627.477	119.333	117.667	138.5	130.8	129	102	
5	3	3	2	26	3	5	47	120	70	108	51	1034	94	150	0	1	2	0	573	0	1	1039	-0.660481	0	0	0	2.66307	0	-0.677137	52.6	47	73	51	451.4	63	65.6	
3	3	3	26	5	5	2	47	50	69	58	1027	89	113	20	1	1	0	700	1	1	1	1032	0	0	0	2.12877	-0.927804	-0.832952	0	33.3333	46.3333	39	412.391	37.5	48.3	20	
3	5	3	2	26	3	5	47	123	236	153	766	1036	166	205	0	0	1	0	98	1	0	1039	0	-0.106436	0	0	4.61402	0	-0.0310062	82.6667	111.7	103.333	766	584.711	113.667	98	
5	3	3	26	5	3	2	47	31	20	14	818	30	16	7	1	2	3	725	2	2	3	832	-1.24706	0	0	1.74636	-0.623068	0	0	12.4	13.3333	9.66667	308.028	13.2	10.6667	7	
3	2	26	5	3	5	3	47	126	45	1036	171	86	206	133	0	0	461	0	1	1	0	1038	0	0	2.43266	-0.239588	0	-0.330162	0	85.6667	45	436.631	79.5	58.3333	94.6	89	
3	26	2	5	5	3	3	47	98	1031	70	151	117	107	70	1	564	0	1	0	0	0	1033	0	1.75373	0	-0.733635	-0.793811	0	0	67	388.658	70	65.5	50.3	72.3333	47	
3	26	3	5	5	3	2	47	28	1000	13	37	20	13	9	2	893	0	1	1	0	0	1004	0	0.687089	0	-0.997876	-0.77006	0	0	18.6667	307.083	9	15.4	8.6	8.66667	9	
5	5	3	2	26	3	3	45	18	25	13	0	802	10	9	4	3	1	0	741	2	1	813	-1.05703	-1.24046	0	0	1.76566	0	0	7.4	10	8.66667	0	298.225	6.66667	6	
3	5	3	2	5	3	26	47	51	196	980	85	175	40	936	0	3	50	0	4	0	19	1029	0	-0.979228	0	0	-0.480973	0	0.518566	34	82	781.333	85	78.7	27	277.098	
2	3	3	5	3	26	5	47	105	105	143	971	85	985	827	0	0	0	4	0	6	10	1040	0	0	0	1.86949	0	1.30435	2.01402	105	70.3333	97.6667	580	57	342.323	501.5	
5	3	3	26	5	2	3	47	783	22	9	817	28	14	13	154	4	0	179	2	1	0	988	1.93216	0	0	-2.5513	-1.13302	0	0	470.8	14.6667	6	77.4308	11.4	14	8.66667	
3	3	5	26	5	2	3	47	30	27	782	415	795	43	73	1	1	99	10	105	1	1	1003	0	0	-0.985244	-2.10407	1.93389	0	0	20	18	327	51.3323	478.1	43	48.6667	
5	3	26	3	2	5	3	47	956	725	997	45	58	991	38	0	1	9	1	1	25	0	1039	1.36376	0	-0.630603	0	0	1.41211	0	540.7	499.667	220.071	30	58	563.5	25.3333	
5	2	5	3	26	3	3	47	813	102	260	52	773	58	164	117	0	12	5	87	0	7	1010	1.8864	0	-0.458724	0	-1.61185	0	0	486.5	102	117.3	35	120.862	38.6667	110	
3	26	2	5	3	5	3	47	44	949	56	183	51	159	116	6	515	2	7	6	10	5	993	0	-1.58805	0	-0.593698	0	-0.411344	0	29.6667	149.92	56	81	34	72.2	78.6667	
3	2	5	26	3	3	5	47	83	124	312	1004	218	79	856	0	0	0	85	2	0	13	1037	0	0	-0.446697	2.65154	0	0	1.98456	57	124	141	437.557	149.333	53	517.5	
3	5	5	26	3	3	2	47	14	618	61	701	607	23	27	5	21	18	89	11	7	3	776	0	-1.07062	-0.589113	-2.46511	0	0	0	9.33333	255.1	27	70.3415	409.333	15.3333	27	
5	3	5	2	26	3	3	47	105	19	797	31	884	786	25	8	4	10	2	81	7	2	920	-0.754196	0	1.92784	0	0.188492	0	0	45.4	12.6667	479	31	242.582	530.333	16.6667	
5	5	3	3	26	3	2	46	539	16	5	4	113	12	7	461	8	1	2	49	6	2	611	1.84602	-1.22187	0	0	-2.60597	0	0	321.2	6.4	3.33333	2.66667	9.94154	8	7	
3	3	2	5	3	26	5	47	65	86	64	789	35	881	137	5	3	4	7	1	70	5	924	0	0	0	2.01683	0	-1.19836	-0.470107	43.6667	57.6667	64	478.6	23.3333	161.665	61.7	
5	2	5	3	3	26	3	47	781	16	45	7	5	143	26	631	4	5	2	0	34	2	838	1.94037	0	-0.488353	0	0	-2.24258	0	470	16	20.2	4.66667	3.33333	16.1477	17.3333	
5	2	3	3	26	3	5	47	849	96	60	69	813	205	821	28	0	0	0	19	1	21	1033	2.10337	0	0	0	-1.43603	0	2.03416	519.6	96	40	46.3333	136.502	140.333	498.9	
3	5	3	26	5	3	2	47	58	180	58	801	908	881	47	2	7	2	50	9	1	2	1002	0	-0.00882388	0	-0.751268	2.30689	0	0	39	86.3	38.6667	170.449	567.3	659.333	47	
3	5	3	3	2	5	26	47	827	830	98	58	97	837	961	3	5	1	1	1	3	74	1029	0	-0.487577	0	0	0	-0.53033	-1.23172	579.333	373	66.3333	39.3333	97	373.9	174.262	
2	3	3	26	5	5	3	47	105	80	220	1002	832	846	96	0	0	1	18	1	19	0	1035	0	0	0	-0.23758	1.99809	2.02306	0	105	53.3333	148.667	246.982	503.7	513.5	64.6667	
26	5	3	5	3	2	3	47	950	198	141	802	62	76	56	96	13	5	15	4	1	2	1005	-1.39074	-0.468637	0	-0.277323	0	0	0	162.363	89.2	96	371	41.3333	76	37.6667	
2	5	26	3	5	3	3	47	137	326	1001	96	857	75	826	0	0	16	0	4	0	5	1041	0	-0.565193	2.59321	0	2.11833	0	0	137	144.9	432.425	64	525.3	50.3333	572.333	
2	3	26	3	5	5	3	47	91	66	970	132	988	865	60	0	1	19	1	29	0	0	1031	0	0	-1.27847	0	1.538	2.01145	0	91	44.3333	172.923	89	569.6	524.4	40.6667	
3	3	2	3	5	5	26	47	220	59	109	76	318	228	993	3	2	1	2	8	3	367	1023	0	0	0	0	-0.577379	-0.0725094	-0.972083	150.333	39.6667	109	51.3333	141.1	108.4	196.966	
3	26	5	5	3	2	3	47	86	871	850	336	223	135	80	3	72	62	9	1	3	0	1027	0	-1.17987	1.94195	-0.155335	0	0	0	58	160.883	511.6	158	153	135	53.6667	
3	26	5	5	2	3	3	47	59	761	845	313	98	59	188	0	82	121	8	1	1	4	1013	0	-1.50599	1.87423	-0.256184	0	0	0	40	124.265	505	145.2	98	39.3333	128.667	
3	5	3	5	3	26	2	47	111	163	32	827	39	550	61	3	12	3	273	2	72	3	976	0	-0.870768	0	1.88494	0	-1.94587	0	74.6667	69.3	21.3333	494.8	26	73.8554	61	
3	2	5	3	26	5	3	47	94	100	230	195	797	289	73	12	8	24	15	283	34	10	953	0	0	-0.42852	0	-1.34221	-0.744154	0	63.3333	100	104.2	131.667	138.714	125.2	49	
2	3	3	5	5	26	3	47	73	785	48	164	197	938	58	0	50	2	6	2	139	1	1028	0	0	0	-0.979717	-0.779098	-0.238993	0	73	537.667	32	68.6	84.9	231.117	39	
2	3	3	5	3	5	26	47	78	63	803	813	38	166	945	5	5	4	12	1	8	94	991	0	0	0	-0.73763	0	-0.294598	-0.850328	78	42.3333	549.333	352.6	25.6667	76.6	194.978	
5	3	3	2	26	3	5	47	107	33	41	41	905	786	798	9	4	1	5	76	9	6	944	-0.586233	0	0	0	0.231407	0	1.90586	47.4	22	27.3333	41	250.889	530	478.5	
5	3	26	2	3	5	3	47	95	31	475	45	74	789	29	8	0	79	3	4	324	3	920	-0.633074	0	-2.19812	0	0	1.91183	0	41.8	21	55.8677	45	49.6667	473.4	19.6667	
3	5	2	26	3	3	5	47	73	300	106	817	228	141	816	1	3	3	75	6	4	90	1017	0	-0.296955	0	-1.26318	0	0	2.03294	48.6667	138.4	106	146.434	156.667	95.6667	495.8	
5	5	2	3	3	26	3	47	456	397	207	200	212	1039	347	0	0	0	0	0	125	0	1040	-0.0272338	-0.383305	0	0	0	4.47302	0	218.1	181	207	137.667	144.333	576.803	238	
3	5	3	3	26	5	2	47	89	216	125	87	1016	195	80	0	2	0	1	447	1	1	1027	0	-0.675474	0	0	3.82214	-0.847352	0	60	94.5	84	59	520.717	83.2	80	
3	5	26	3	3	2	5	47	66	179	947	799	80	94	173	2	2	121	44	1	1	1	1034	0	-1.00442	3.27417	0	0	0	-0.930796	44.6667	74.6	451.385	546.667	54.3333	94	72.9	
3	26	3	2	5	3	5	47	149	1037	247	124	346	140	376	0	238	0	0	0	0	1	1040	0	4.32651	0	0	-0.794747	0	-0.405519	101.667	565.738	169	124	148.8	93.6667	170.9	
3	2	3	3	5	5	26	47	155	104	110	110	201	278	979	3	2	1	2	7	7	370	1018	0	0	0	0	-0.844282	-0.711732	3.24178	104.667	104	74	74	85.8	121	464.542	
3	2	3	26	5	5	3	47	224	184	223	1040	391	910	285	0	0	0	29	0	0	0	1040	0	0	0	4.97172	-0.503975	0.348443	0	153.667	184	152	611.342	175.3	456.7	195.667	
3	3	2	5	5	26	3	47	238	194	167	368	294	1041	164	0	0	0	0	0	215	0	1041	0	0	0	-0.615853	-0.542154	4.58307	0	165	131.333	167	162.4	131.1	585.418	111	
3	5	5	3	26	3	2	47	191	422	339	174	1037	217	157	0	2	0	0	196	0	0	1041	0	-0.443628	-0.277885	0	4.04734	0	0	129.667	190.8	156.8	118	546.769	147.333	157	
2	5	5	26	3	3	3	47	192	382	425	1027	310	187	191	0	1	1	147	1	3	1	1039	0	-0.49416	-0.434508	2.70761	0	0	0	192	171.5	192.4	451.345	215.667	127	131.333	
2	3	5	3	26	3	5	47	184	199	412	308	1026	215	466	0	1	1	1	119	0	1	1039	0	0	-0.462104	0	3.64097	0	-0.25557	184	135.667	185.8	214	513.655	146.667	216.2	
26	2	3	3	5	3	5	47	1038	172	181	280	435	175	365	150	0	1	1	0	0	0	1041	4.08719	0	0	0	-0.234227	0	-0.45347	550.006	172	122.333	191.333	202.4	118.333	164.8	
5	3	3	2	3	5	26	47	727	133	99	72	95	194	1004	2	0	2	1	2	11	139	1024	-0.544754	0	0	0	0	-0.976183	3.38456	324.1	91	67	72	63.6667	81.2	485.785	
3	26	2	3	3	5	5	47	24	888	28	40	26	66	54	5	698	3	1	3	8	6	915	0	2.15841	0	0	0	-1.0708	-1.20074	16	358.348	28	26.6667	17.3333	27.2	21.8	
5	3	2	5	3	3	26	47	90	42	31	64	35	54	864	11	3	4	11	7	7	639	916	-1.08984	0	0	-0.965905	0	0	3.30564	37	28	31	26.8	23.3333	36	413.652	
2	3	26	5	3	5	3	47	139	805	1027	311	148	842	153	0	0	70	2	0	2	0	1036	0	0	4.13579	-0.725397	0	-0.167654	0	139	559.333	547.455	135.1	101	395.3	103.333	
5	3	5	3	3	2	26	47	123	83	106	48	52	50	815	12	10	15	7	8	8	510	886	-0.946075	0	-1.26713	0	0	0	2.70407	51.7	56.6667	42.4	32.3333	34.6667	50	358.077	
5	3	3	3	26	5	2	47	369	177	825	190	1035	405	159	1	0	0	0	56	1	0	1040	-0.639204	0	0	0	4.65912	-0.526675	0	162.3	121	585	128.667	587.206	181	159	
5	2	5	3	3	3	26	47	368	179	427	212	188	274	1032	0	0	2	0	0	0	169	1038	-0.581255	0	-0.29304	0	0	0	3.60592	163.2	179	197.1	144	129.333	188	514.286	
5	26	3	3	2	5	3	47	863	991	217	135	113	294	145	12	65	1	2	0	3	1	1039	-0.198287	3.11938	0	0	0	-0.828922	0	403.5	462.28	147.333	91	113	125.8	98	
5	5	3	3	3	2	26	47	263	842	134	811	178	128	1029	4	2	0	0	1	1	66	1038	-0.740121	-0.141163	0	0	0	0	3.88681	114	396.7	89.3333	565.667	122.667	128	531.732	
3	5	26	3	3	5	2	47	834	418	1033	195	191	362	175	0	1	50	0	0	0	0	1039	0	-0.108158	3.62721	0	0	-0.468651	0	583.333	197.8	516.225	133.667	130	163.1	175	
5	2	5	3	3	26	3	47	388	155	315	167	173	1010	244	0	2	2	0	1	209	0	1036	-0.424178	0	-0.560641	0	0	3.1427	0	175.9	155	140.1	114	116.333	472.677	166.333	
2	3	26	5	5	3	3	47	201	758	1036	399	809	246	205	0	1	48	1	0	0	1	1039	0	0	4.03629	-0.359844	0.251686	0	0	201	541.333	545.492	182.5	401.1	168.667	140.333	
3	26	3	5	2	5	3	47	100	1028	180	242	81	222	104	0	382	1	1	1	0	0	1035	0	4.0639	0	-0.726632	0	-0.927921	0	68	543.145	122.667	105.1	81	93.6	71.3333	
5	3	3	2	3	5	26	47	988	162	106	92	91	221	1036	2	1	0	0	0	0	26	1040	1.70574	0	0	0	0	-0.940736	4.40878	580	110.333	72.3333	92	61	93	570.778	
5	26	3	2	5	3	3	47	386	1038	206	225	442	184	315	0	138	0	0	0	0	1	1041	-0.465132	4.59943	0	0	-0.268704	0	0	174	584.846	139.667	225	204.7	126.667	216.667	
26	3	2	3	3	5	5	47	1033	269	156	173	166	868	339	43	2	1	1	1	0	1	1040	3.85563	0	0	0	0	0.171815	-0.414011	531.686	185	156	117.667	112.333	426	153.9	
5	2	3	5	3	3	26	47	280	141	126	225	128	191	1023	3	0	1	3	0	2	321	1038	-0.477167	0	0	-0.734731	0	0	4.08251	126	141	85	97.6	86.6667	128.667	541.754	
5	3	26	2	3	5	3	47	349	268	1007	164	167	299	179	2	1	204	1	1	3	1	1034	-0.552645	0	3.47925	0	0	-0.724646	0	155.4	185.333	493.483	164	113	129.9	122.667	
3	3	5	3	26	5	2	47	128	216	304	137	1033	336	144	0	1	1	0	264	1	1	1039	0	0	-0.733688	0	4.04805	-0.448956	0	86	146	131.9	92.3333	544.711	151.8	144	
26	3	3	5	2	5	3	47	1041	49	63	204	34	192	147	523	0	0	0	0	0	0	1041	4.67392	0	0	-0.858394	0	-0.9648	0	591.615	33	42	86.9	34	80.5	100	
3	26	5	3	2	3	5	47	27	1041	112	74	44	33	109	0	707	0	0	0	0	0	1041	0	3.74603	-1.15441	0	0	0	-1.10749	18	528.323	45.6	49.6667	44	22	44.7	
5	3	5	3	2	3	26	47	96	639	98	238	45	74	976	2	4	2	4	4	0	209	1006	-0.985958	0	-0.814139	0	0	0	2.04079	40.1	428.333	42	159.333	45	49.3333	386.302	
5	3	2	26	3	3	5	47	126	780	68	1041	968	87	135	0	0	0	43	0	0	0	1041	-0.953878	0	0	3.66732	0	0	-0.845974	52.9	530.667	68	522.954	776.333	58.6667	57.6	
3	3	5	26	3	5	2	47	106	717	180	1033	48	178	84	2	1	0	184	0	0	0	1037	0	0	-0.652967	3.34642	0	-0.958291	0	72.3333	484.333	79	497.218	32	74.7	84	
2	3	26	3	5	5	3	47	46	20	1028	792	85	80	72	2	0	185	2	0	0	1	1033	0	0	1.97806	0	-0.948777	-1.12609	0	46	13.3333	402.64	531	35.7	32.7	48.6667	
3	3	26	3	2	5	5	47	103	780	1039	844	55	215	197	0	0	109	0	0	1	0	1040	0	0	3.53965	0	0	-0.643123	-1.00492	69.6667	527.333	513.258	613	55	94.5	82.1	
5	3	3	5	26	3	2	47	11	13	564	23	796	5	8	1	3	8	3	228	3	1	817	-0.926928	0	0	-1.23753	2.08119	0	0	4.6	8.66667	376.333	9.2	317.228	3.33333	8	
3	3	5	3	5	26	2	47	129	57	202	800	182	1041	85	0	0	0	0	0	117	0	1041	0	0	-0.964405	0	-0.476511	4.57288	0	86.6667	38	84.7	540.333	81.9	584.723	85	
5	3	26	3	5	3	2	47	115	777	1039	37	157	84	664	0	0	66	0	0	0	1	1041	-0.757922	0	2.46255	0	-0.946359	0	0	49.7	521.333	439.929	24.6667	66	56.6667	664	
3	5	5	3	3	2	26	47	802	212	234	961	145	103	1040	0	0	0	0	0	0	30	1041	0	-0.686677	-0.898145	0	0	0	4.42597	540.667	92.6	99.1	755.667	97.6667	103	574.151	
2	5	3	3	3	26	5	47	78	161	243	110	51	1038	162	0	0	0	0	0	447	0	1040	0	-0.69813	0	0	0	3.48398	-0.61348	78	70.2	162.333	74.3333	34	508.978	71.5	
5	3	3	2	26	3	5	47	44	755	18	14	952	755	43	4	1	1	3	167	0	3	965	-1.07701	0	0	0	3.22097	0	-1.25486	18.1	504.333	12	14	450.446	504.333	17.2	
3	3	26	5	3	2	5	47	16	13	1004	51	34	17	86	1	1	816	0	2	0	2	1011	0	0	3.08338	-1.01139	0	0	-1.08127	10.6667	8.66667	465.969	21.2	22.6667	17	35.4	
3	5	2	5	3	3	26	47	615	86	25	83	59	651	1014	6	0	0	1	0	0	135	1026	0	-1.0261	0	-1.16954	0	0	-0.097384	411.667	35.7	25	33.7	39.3333	436.667	259.255	
3	5	5	3	26	2	3	47	785	831	168	133	1036	87	48	1	0	0	0	29	0	0	1039	0	-0.592058	-0.457452	0	3.70881	0	0	526.333	368	75.8	89.3333	523.262	87	32	
26	2	3	5	5	3	3	47	945	18	362	46	49	31	368	528	2	0	6	0	3	1	983	-0.794438	0	0	-0.778291	-1.19321	0	0	198.44	18	241.667	19.8	19.8	20.6667	245.333	
5	5	26	3	2	3	3	47	187	154	1037	337	69	48	121	1	0	411	1	0	0	0	1040	-0.735653	-0.692612	2.3743	0	0	0	0	81.1	67.2	433.086	227	69	32	81.6667	
5	2	5	3	3	26	3	47	91	57	117	779	784	1030	800	0	0	0	0	0	16	2	1040	-1.12664	0	-0.739626	0	0	3.03034	0	37.2	57	50.7	524.333	526	474.443	544	
5	3	26	2	3	3	5	47	187	755	1037	755	121	759	167	0	0	46	1	0	0	1	1041	-0.701674	0	3.79775	0	0	0	-0.870918	81.5	506	529.809	755	82.3333	511	71	
5	2	5	26	3	3	3	47	122	30	115	1040	774	65	32	0	0	0	202	1	0	0	1041	-0.709491	0	-0.840604	3.17774	0	0	0	53.1	30	49.1	489.089	520.333	43.3333	21.3333	
2	5	3	5	3	3	26	36	3	6	4	9	2	3	485	1	4	2	5	1	2	474	500	0	-1.52412	0	-0.855404	0	0	1.40375	3	1.71429	2.66667	3.8	1.33333	2	156.754	
3	2	3	26	5	5	3	47	141	98	801	1038	192	217	795	0	0	0	125	0	1	0	1041	0	0	0	-0.183853	-0.733116	-0.531745	0	97.6667	98	543.667	259.511	83.3	96.9	534.333	
3	5	3	5	26	2	3	47	44	75	409	75	997	40	18	0	3	15	1	469	0	0	1017	0	-1.03197	0	-1.01091	1.46459	0	0	29.6667	31.1	273.667	31.2	356.96	40	12	
3	26	3	5	5	2	3	47	159	1041	764	194	212	62	658	0	131	0	0	0	0	0	1041	0	4.31855	0	-0.542142	-0.784131	0	0	106.667	567.375	562.667	86.5	91.3	62	443.667	
5	3	3	3	5	2	26	47	138	42	210	79	110	46	1041	0	0	0	0	0	0	557	1041	-0.901249	0	0	0	-0.820956	0	1.95021	58.4	28	140.667	52.6667	47.1	46	405.828	
5	5	3	3	2	26	3	47	238	238	163	793	115	1038	790	0	0	0	0	0	98	0	1041	-0.851031	-0.603871	0	0	0	3.66787	0	101.5	105.2	110.333	536	115	521.486	533	
3	26	3	2	3	5	5	47	117	1039	797	92	99	182	179	0	128	1	0	0	0	0	1041	0	3.83961	0	0	0	-0.93033	-0.924565	78	533.68	539.333	92	68.3333	76.7	75.5	
26	3	5	3	5	3	2	47	1041	42	186	634	192	99	81	234	0	0	0	0	0	0	1041	3.67503	0	-0.604656	0	-1.00617	0	0	523.48	28	82.2	426	80	68	81	
3	3	5	5	2	3	26	47	776	783	229	225	56	145	1040	0	0	0	0	0	0	134	1041	0	0	-0.799684	-0.480401	0	0	3.91286	523	528.333	98.4	101.2	56	98	539.185	
26	3	5	2	3	5	3	47	1041	122	191	113	147	195	804	91	0	0	0	0	0	0	1041	4.69251	0	-0.946543	0	0	-0.782171	0	592.883	82	80.3	113	99.3333	84	550	
5	3	5	3	26	3	2	47	208	971	172	784	1037	125	74	0	0	0	0	37	0	0	1041	-0.889312	0	-1.03959	0	3.22488	0	0	88.2	777.333	71.3	529	490.883	85	74	
3	3	3	5	2	26	5	47	981	125	801	185	779	1041	174	0	0	0	0	0	1	0	1041	0	0	0	-0.824287	0	4.77537	-0.905389	780	84.6667	544.667	79.2	779	598.535	73.6	
26	5	3	3	3	2	5	47	1041	225	988	817	94	90	224	22	0	0	0	0	0	0	1041	4.33809	-0.904284	0	0	0	0	-0.718131	568.708	95.2	796	562.667	63.3333	90	97.4	
5	3	3	26	2	5	3	47	255	200	816	1040	116	265	121	0	0	0	89	0	0	0	1041	-0.729602	0	0	3.96844	0	-0.642132	0	110.7	135.667	557.667	542.972	116	116.5	82	
3	2	3	5	26	3	5	47	983	129	821	271	1040	174	281	0	0	0	0	5	0	0	1041	0	0	0	-0.773497	3.93182	0	-0.627172	785.333	129	558.333	116.9	540.477	118.667	123.8	
26	3	5	3	2	3	5	47	1040	983	47	955	17	24	35	22	0	0	0	0	0	0	1041	4.45943	0	-1.2566	0	0	0	-1.02698	576.431	788.333	18.8	770	17	16	14.5	
3	3	5	5	3	26	2	47	799	189	808	283	804	1041	766	0	0	0	0	0	7	0	1041	0	0	-0.44839	-0.631744	0	4.29483	0	556.667	128.667	365.1	124.6	556	565.757	766	
2	5	3	26	3	5	3	47	67	145	247	1040	938	131	817	0	0	0	17	0	0	0	1041	0	-1.0615	0	4.60441	0	-0.929775	0	67	59.9	166.667	586.311	727.333	55.2	554.333	
5	26	3	2	5	3	3	47	18	988	881	9	30	12	809	0	109	5	0	3	1	0	1006	-1.22752	2.56091	0	0	-1.14229	0	0	7.2	424.723	636.667	9	12.2	8	539.667	
3	5	26	3	5	3	2	47	795	191	1041	132	831	136	68	0	0	25	0	0	0	0	1041	0	-0.946543	5.80196	0	-0.496193	0	0	538.333	80.3	668.56	90	373	92.3333	68	
5	3	3	3	2	5	26	47	70	33	58	863	24	83	1041	0	0	0	0	0	0	128	1041	-1.15003	0	0	0	0	-1.13145	3.95484	28.5	22	39	637	24	33.9	542.566	
26	5	2	3	3	3	5	47	1036	56	30	48	774	777	73	57	0	0	0	2	0	0	1041	4.24719	-1.11903	0	0	0	0	-0.982091	559.809	22.9	30	32	521	520	30.5	
3	26	3	5	5	3	2	47	54	1041	555	90	73	45	36	0	359	0	0	0	0	0	1041	0	4.22008	0	-1.01953	-1.15515	0	0	36	560.658	371.333	37.4	29.7	30.3333	36	
3	5	26	2	5	3	3	47	971	215	1041	111	212	824	964	0	0	0	0	0	0	0	1041	0	-0.813144	4.35482	0	-0.791627	0	0	790	92.2	569.849	111	91.2	564	765.667	
3	5	2	3	26	3	5	47	978	259	107	164	1041	810	244	0	0	0	0	30	0	0	1041	0	-0.701173	0	0	4.8327	0	-0.698538	779	112.9	107	112	602.446	551.333	106.4	
5	3	3	3	5	26	2	47	166	111	807	51	177	1041	76	0	0	0	0	0	119	0	1041	-1.15544	0	0	0	-0.884722	3.92453	0	67.6	75	544	34	75.1	540.498	76	
5	5	3	3	26	3	2	47	64	73	88	55	1024	27	40	0	3	1	1	724	1	1	1031	-1.11375	-1.15515	0	0	2.70753	0	0	26.2	29.7	58.6667	37.3333	450.022	18	40	
3	3	5	5	3	26	2	47	783	974	858	991	198	1041	132	0	0	0	0	0	2	0	1041	0	0	-0.375857	1.72084	0	5.44014	0	535.333	770.333	391.6	582.7	134	643.88	132	
2	3	3	5	5	3	26	47	57	78	794	820	144	986	1041	0	0	0	0	0	0	6	1041	0	0	0	-0.681987	-1.02696	0	5.04851	57	52.6667	536.667	358.5	59.8	783.333	617.166	
